Customer ID,Gender,Age,Tenure Months,Contract,Internet Service,Payment Method,Tech Support,Paperless Billing,Monthly Charges,Churn,Annual Revenue,Customer Segment
CUST-00941,Female,31,27,One year,DSL,Credit card,No,No,57.07,No,684.84,25-48 Months
CUST-00942,Male,42,46,Month-to-month,Fiber optic,Electronic check,No,Yes,80.87,No,970.44,25-48 Months
CUST-00943,Female,28,47,Month-to-month,Fiber optic,Electronic check,No,No,85.77,No,1029.24,25-48 Months
CUST-00944,Male,52,5,Month-to-month,DSL,Bank transfer,No,No,66.37,No,796.44,0-6 Months
CUST-00945,Male,31,44,Two year,Fiber optic,Credit card,Yes,Yes,60.99,No,731.88,25-48 Months
CUST-00946,Male,24,69,Month-to-month,Fiber optic,Electronic check,No,No,81.88,No,982.56,49-72 Months
CUST-00947,Female,31,57,Month-to-month,No internet,Mailed check,No,Yes,73.93,No,887.16,49-72 Months
CUST-00948,Male,67,15,One year,Fiber optic,Electronic check,No,Yes,55.98,No,671.76,13-24 Months
CUST-00949,Female,67,66,Month-to-month,No internet,Mailed check,No,Yes,75.17,No,902.04,49-72 Months
CUST-00950,Male,44,50,One year,Fiber optic,Mailed check,No,Yes,55.05,No,660.6,49-72 Months
CUST-00951,Male,39,5,Two year,Fiber optic,Electronic check,No,Yes,50.95,No,611.4,0-6 Months
CUST-00952,Male,61,10,Month-to-month,DSL,Credit card,Yes,Yes,71.86,Yes,862.32,7-12 Months
CUST-00953,Female,28,67,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,55.91,No,670.92,49-72 Months
CUST-00954,Male,52,16,Two year,DSL,Credit card,No,Yes,51.48,No,617.76,13-24 Months
CUST-00955,Female,54,7,Month-to-month,Fiber optic,Credit card,Yes,Yes,101.28,No,1215.36,7-12 Months
CUST-00956,Female,55,33,Month-to-month,DSL,Credit card,No,Yes,61.02,No,732.24,25-48 Months
CUST-00957,Male,29,38,Two year,Fiber optic,Bank transfer,No,No,123.61,No,1483.32,25-48 Months
CUST-00958,Female,55,42,Two year,DSL,Electronic check,No,Yes,89.55,No,1074.6,25-48 Months
CUST-00959,Female,50,48,One year,DSL,Credit card,Yes,No,49.02,No,588.24,25-48 Months
CUST-00960,Male,64,72,One year,DSL,Mailed check,No,Yes,104.47,No,1253.64,49-72 Months
CUST-00961,Male,27,55,Two year,Fiber optic,Electronic check,No,Yes,51.93,No,623.16,49-72 Months
CUST-00962,Male,50,2,One year,DSL,Mailed check,No,Yes,127.25,No,1527.0,0-6 Months
CUST-00963,Female,61,7,One year,DSL,Electronic check,No,Yes,78.33,No,939.96,7-12 Months
CUST-00964,Male,32,1,Two year,Fiber optic,Mailed check,No,No,87.19,No,1046.28,0-6 Months
CUST-00965,Female,57,29,One year,DSL,Bank transfer,No,Yes,72.87,No,874.44,25-48 Months
CUST-00966,Female,23,26,Month-to-month,Fiber optic,Mailed check,No,Yes,79.44,No,953.28,25-48 Months
CUST-00967,Female,56,68,Month-to-month,Fiber optic,Electronic check,No,Yes,65.58,Yes,786.96,49-72 Months
CUST-00968,Male,50,27,Month-to-month,DSL,Electronic check,No,No,46.08,No,552.96,25-48 Months
CUST-00969,Female,28,3,Month-to-month,Fiber optic,Credit card,No,Yes,81.51,Yes,978.12,0-6 Months
CUST-00970,Male,21,64,Month-to-month,Fiber optic,Mailed check,No,Yes,100.69,Yes,1208.28,49-72 Months
CUST-00971,Male,57,19,Month-to-month,DSL,Mailed check,No,Yes,38.66,No,463.92,13-24 Months
CUST-00972,Male,30,66,Two year,DSL,Bank transfer,No,Yes,115.13,No,1381.56,49-72 Months
CUST-00973,Male,44,56,Month-to-month,Fiber optic,Credit card,No,No,88.83,Yes,1065.96,49-72 Months
CUST-00974,Male,21,64,Month-to-month,Fiber optic,Mailed check,No,Yes,59.77,No,717.24,49-72 Months
CUST-00975,Male,69,60,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,59.27,No,711.24,49-72 Months
CUST-00976,Male,47,11,Month-to-month,DSL,Electronic check,Yes,Yes,124.2,No,1490.4,7-12 Months
CUST-00977,Male,67,46,One year,DSL,Credit card,Yes,No,98.28,No,1179.36,25-48 Months
CUST-00978,Female,26,30,Month-to-month,DSL,Bank transfer,Yes,Yes,103.92,No,1247.04,25-48 Months
CUST-00979,Male,28,46,Month-to-month,DSL,Bank transfer,No,No,64.97,Yes,779.64,25-48 Months
CUST-00980,Female,50,54,Two year,No internet,Electronic check,No,No,87.55,Yes,1050.6,49-72 Months
CUST-00981,Female,50,37,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,81.78,No,981.36,25-48 Months
CUST-00982,Female,59,23,Month-to-month,Fiber optic,Mailed check,No,No,67.11,No,805.32,13-24 Months
CUST-00983,Female,67,66,Two year,Fiber optic,Mailed check,No,Yes,75.06,No,900.72,49-72 Months
CUST-00984,Female,61,48,One year,Fiber optic,Bank transfer,No,Yes,103.08,Yes,1236.96,25-48 Months
CUST-00985,Female,25,64,One year,Fiber optic,Credit card,No,Yes,116.79,No,1401.48,49-72 Months
CUST-00986,Female,34,18,Two year,No internet,Mailed check,No,Yes,64.96,No,779.52,13-24 Months
CUST-00987,Female,66,61,Two year,Fiber optic,Credit card,Yes,Yes,35.23,No,422.76,49-72 Months
CUST-00988,Male,47,24,Month-to-month,Fiber optic,Electronic check,No,No,118.02,Yes,1416.24,13-24 Months
CUST-00989,Male,63,34,One year,DSL,Bank transfer,No,No,118.37,No,1420.44,25-48 Months
CUST-00990,Female,47,62,One year,No internet,Electronic check,Yes,No,83.21,No,998.52,49-72 Months
CUST-00991,Male,20,26,Month-to-month,Fiber optic,Electronic check,No,Yes,122.19,Yes,1466.28,25-48 Months
CUST-00992,Female,43,19,Two year,DSL,Credit card,No,Yes,81.17,No,974.04,13-24 Months
CUST-00993,Male,61,66,Month-to-month,DSL,Electronic check,Yes,Yes,46.55,No,558.6,49-72 Months
CUST-00994,Male,52,70,Two year,Fiber optic,Credit card,No,No,35.26,No,423.12,49-72 Months
CUST-00995,Female,25,23,One year,DSL,Electronic check,Yes,Yes,34.99,No,419.88,13-24 Months
CUST-00996,Female,29,23,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,72.13,No,865.56,13-24 Months
CUST-00997,Female,63,17,Month-to-month,Fiber optic,Electronic check,No,No,58.95,Yes,707.4,13-24 Months
CUST-00998,Male,69,2,Two year,Fiber optic,Bank transfer,No,No,55.79,Yes,669.48,0-6 Months
CUST-00999,Female,57,40,One year,Fiber optic,Credit card,No,Yes,69.01,No,828.12,25-48 Months
CUST-01000,Female,23,19,Month-to-month,DSL,Mailed check,No,Yes,96.02,No,1152.24,13-24 Months
CUST-01001,Female,50,62,Month-to-month,DSL,Mailed check,No,Yes,56.68,Yes,680.16,49-72 Months
CUST-01002,Female,61,13,One year,Fiber optic,Credit card,No,No,51.97,No,623.64,13-24 Months
CUST-01003,Female,51,46,Month-to-month,DSL,Bank transfer,Yes,No,58.53,No,702.36,25-48 Months
CUST-01004,Female,49,37,One year,Fiber optic,Electronic check,No,No,97.79,Yes,1173.48,25-48 Months
CUST-01005,Male,42,45,One year,Fiber optic,Bank transfer,No,Yes,70.04,No,840.48,25-48 Months
CUST-01006,Female,30,9,Month-to-month,DSL,Bank transfer,No,Yes,79.84,No,958.08,7-12 Months
CUST-01007,Female,32,34,One year,Fiber optic,Bank transfer,No,Yes,115.48,No,1385.76,25-48 Months
CUST-01008,Female,57,46,Month-to-month,DSL,Electronic check,No,Yes,151.61,No,1819.32,25-48 Months
CUST-01009,Female,21,25,Two year,Fiber optic,Mailed check,No,No,89.93,No,1079.16,25-48 Months
CUST-01010,Female,22,63,Two year,DSL,Credit card,No,Yes,87.16,Yes,1045.92,49-72 Months
CUST-01011,Male,39,39,Month-to-month,Fiber optic,Bank transfer,No,Yes,38.83,No,465.96,25-48 Months
CUST-01012,Female,59,27,Month-to-month,Fiber optic,Mailed check,No,Yes,82.32,No,987.84,25-48 Months
CUST-01013,Male,52,3,Month-to-month,DSL,Credit card,No,Yes,73.74,No,884.88,0-6 Months
CUST-01014,Male,49,13,Two year,DSL,Electronic check,Yes,Yes,96.98,No,1163.76,13-24 Months
CUST-01015,Female,46,35,Month-to-month,Fiber optic,Mailed check,Yes,Yes,61.03,No,732.36,25-48 Months
CUST-01016,Female,23,29,One year,DSL,Bank transfer,Yes,No,77.62,No,931.44,25-48 Months
CUST-01017,Male,35,63,Two year,Fiber optic,Bank transfer,No,No,88.95,No,1067.4,49-72 Months
CUST-01018,Male,22,57,Month-to-month,Fiber optic,Credit card,Yes,No,125.16,No,1501.92,49-72 Months
CUST-01019,Male,58,12,One year,Fiber optic,Bank transfer,No,No,115.79,No,1389.48,7-12 Months
CUST-01020,Male,57,43,Month-to-month,DSL,Electronic check,No,Yes,107.45,Yes,1289.4,25-48 Months
CUST-01021,Male,31,33,One year,DSL,Mailed check,No,No,92.36,Yes,1108.32,25-48 Months
CUST-01022,Male,33,8,Month-to-month,DSL,Electronic check,No,Yes,59.92,No,719.04,7-12 Months
CUST-01023,Female,34,48,Two year,DSL,Credit card,No,Yes,92.34,No,1108.08,25-48 Months
CUST-01024,Female,65,39,Month-to-month,Fiber optic,Electronic check,No,Yes,50.38,No,604.56,25-48 Months
CUST-01025,Female,43,7,Month-to-month,Fiber optic,Mailed check,No,Yes,66.23,Yes,794.76,7-12 Months
CUST-01026,Male,58,34,Two year,Fiber optic,Mailed check,No,No,121.79,No,1461.48,25-48 Months
CUST-01027,Male,41,53,Two year,DSL,Electronic check,No,Yes,87.06,No,1044.72,49-72 Months
CUST-01028,Male,55,24,One year,Fiber optic,Electronic check,No,Yes,78.36,No,940.32,13-24 Months
CUST-01029,Female,46,26,One year,DSL,Bank transfer,No,Yes,81.96,No,983.52,25-48 Months
CUST-01030,Male,32,8,Month-to-month,DSL,Electronic check,No,Yes,69.37,No,832.44,7-12 Months
CUST-01031,Male,64,15,One year,DSL,Credit card,No,No,20.0,No,240.0,13-24 Months
CUST-01032,Male,55,71,Month-to-month,Fiber optic,Credit card,No,Yes,36.6,No,439.2,49-72 Months
CUST-01033,Female,58,45,Month-to-month,Fiber optic,Electronic check,No,Yes,89.28,Yes,1071.36,25-48 Months
CUST-01034,Male,68,13,Two year,No internet,Credit card,No,No,46.22,No,554.64,13-24 Months
CUST-01035,Male,31,35,One year,DSL,Electronic check,No,No,68.99,No,827.88,25-48 Months
CUST-01036,Female,22,14,Month-to-month,DSL,Electronic check,No,Yes,37.63,Yes,451.56,13-24 Months
CUST-01037,Female,48,32,Month-to-month,DSL,Electronic check,Yes,Yes,51.88,No,622.56,25-48 Months
CUST-01038,Male,35,11,Two year,No internet,Credit card,Yes,No,71.88,No,862.56,7-12 Months
CUST-01039,Male,41,45,Month-to-month,Fiber optic,Bank transfer,No,Yes,97.87,No,1174.44,25-48 Months
CUST-01040,Female,30,42,Month-to-month,No internet,Electronic check,No,Yes,103.48,No,1241.76,25-48 Months
CUST-01041,Female,39,46,Month-to-month,Fiber optic,Bank transfer,No,Yes,51.43,No,617.16,25-48 Months
CUST-01042,Female,38,32,Month-to-month,No internet,Bank transfer,No,Yes,80.59,Yes,967.08,25-48 Months
CUST-01043,Male,36,21,Month-to-month,Fiber optic,Bank transfer,No,No,32.09,No,385.08,13-24 Months
CUST-01044,Male,57,18,Two year,Fiber optic,Mailed check,No,No,73.58,Yes,882.96,13-24 Months
CUST-01045,Female,49,16,Month-to-month,Fiber optic,Credit card,No,Yes,98.69,Yes,1184.28,13-24 Months
CUST-01046,Male,43,31,Month-to-month,DSL,Bank transfer,No,No,70.12,No,841.44,25-48 Months
CUST-01047,Male,23,33,One year,No internet,Electronic check,Yes,No,108.84,Yes,1306.08,25-48 Months
CUST-01048,Female,48,49,One year,Fiber optic,Credit card,No,Yes,95.43,No,1145.16,49-72 Months
CUST-01049,Female,27,4,One year,Fiber optic,Electronic check,No,No,78.76,No,945.12,0-6 Months
CUST-01050,Male,34,21,One year,Fiber optic,Bank transfer,No,No,65.01,No,780.12,13-24 Months
CUST-01051,Female,39,62,One year,Fiber optic,Bank transfer,Yes,Yes,57.04,No,684.48,49-72 Months
CUST-01052,Male,25,66,One year,DSL,Electronic check,No,Yes,31.18,No,374.16,49-72 Months
CUST-01053,Female,38,68,One year,Fiber optic,Electronic check,Yes,No,35.74,Yes,428.88,49-72 Months
CUST-01054,Female,32,23,One year,No internet,Bank transfer,No,No,99.86,No,1198.32,13-24 Months
CUST-01055,Male,63,10,One year,No internet,Credit card,No,Yes,114.38,Yes,1372.56,7-12 Months
CUST-01056,Female,63,15,Month-to-month,Fiber optic,Credit card,No,Yes,41.73,No,500.76,13-24 Months
CUST-01057,Male,18,10,One year,DSL,Bank transfer,No,No,73.91,No,886.92,7-12 Months
CUST-01058,Female,49,69,One year,No internet,Electronic check,No,Yes,27.91,No,334.92,49-72 Months
CUST-01059,Male,51,64,Month-to-month,DSL,Electronic check,Yes,No,44.65,No,535.8,49-72 Months
CUST-01060,Male,38,59,Two year,DSL,Bank transfer,No,No,79.28,No,951.36,49-72 Months
CUST-01061,Female,42,53,Month-to-month,Fiber optic,Mailed check,No,Yes,57.48,No,689.76,49-72 Months
CUST-01062,Female,59,25,Month-to-month,Fiber optic,Bank transfer,No,No,20.0,No,240.0,25-48 Months
CUST-01063,Male,38,35,Two year,DSL,Electronic check,No,No,120.13,No,1441.56,25-48 Months
CUST-01064,Female,21,61,Month-to-month,Fiber optic,Electronic check,Yes,Yes,70.62,No,847.44,49-72 Months
CUST-01065,Female,37,59,Month-to-month,DSL,Bank transfer,No,Yes,41.08,Yes,492.96,49-72 Months
CUST-01066,Male,31,38,Month-to-month,DSL,Bank transfer,Yes,Yes,75.58,No,906.96,25-48 Months
CUST-01067,Female,38,61,Two year,Fiber optic,Bank transfer,Yes,No,69.74,No,836.88,49-72 Months
CUST-01068,Female,30,25,Month-to-month,Fiber optic,Electronic check,No,No,83.81,Yes,1005.72,25-48 Months
CUST-01069,Male,25,30,One year,Fiber optic,Credit card,Yes,Yes,62.48,No,749.76,25-48 Months
CUST-01070,Male,70,61,One year,No internet,Mailed check,Yes,No,80.8,No,969.6,49-72 Months
CUST-01071,Female,24,28,One year,Fiber optic,Bank transfer,No,Yes,98.42,No,1181.04,25-48 Months
CUST-01072,Male,55,55,Two year,Fiber optic,Bank transfer,No,Yes,35.09,No,421.08,49-72 Months
CUST-01073,Female,56,33,Two year,No internet,Mailed check,No,Yes,52.59,No,631.08,25-48 Months
CUST-01074,Female,50,22,Month-to-month,DSL,Bank transfer,No,No,95.5,No,1146.0,13-24 Months
CUST-01075,Male,66,16,Two year,DSL,Bank transfer,Yes,Yes,56.56,No,678.72,13-24 Months
CUST-01076,Male,18,44,Month-to-month,DSL,Mailed check,No,No,69.71,No,836.52,25-48 Months
CUST-01077,Female,33,35,Month-to-month,Fiber optic,Bank transfer,No,Yes,58.83,No,705.96,25-48 Months
CUST-01078,Male,27,27,Month-to-month,No internet,Electronic check,Yes,Yes,60.58,No,726.96,25-48 Months
CUST-01079,Male,48,54,One year,DSL,Credit card,No,Yes,58.2,No,698.4,49-72 Months
CUST-01080,Female,51,1,Month-to-month,Fiber optic,Electronic check,No,Yes,36.76,Yes,441.12,0-6 Months
CUST-01081,Female,65,7,One year,Fiber optic,Electronic check,Yes,No,84.86,Yes,1018.32,7-12 Months
CUST-01082,Female,38,70,Month-to-month,Fiber optic,Bank transfer,No,Yes,101.74,No,1220.88,49-72 Months
CUST-01083,Female,30,48,Month-to-month,DSL,Electronic check,No,Yes,67.06,No,804.72,25-48 Months
CUST-01084,Female,66,40,Month-to-month,DSL,Credit card,No,Yes,98.58,No,1182.96,25-48 Months
CUST-01085,Male,53,2,Two year,DSL,Mailed check,Yes,No,58.25,No,699.0,0-6 Months
CUST-01086,Female,58,44,Month-to-month,No internet,Electronic check,No,Yes,56.6,Yes,679.2,25-48 Months
CUST-01087,Female,41,32,Month-to-month,DSL,Electronic check,Yes,No,83.5,No,1002.0,25-48 Months
CUST-01088,Female,41,44,Month-to-month,DSL,Electronic check,No,Yes,83.97,Yes,1007.64,25-48 Months
CUST-01089,Female,38,3,Month-to-month,DSL,Electronic check,No,Yes,68.84,Yes,826.08,0-6 Months
CUST-01090,Male,57,40,One year,DSL,Electronic check,No,No,90.94,No,1091.28,25-48 Months
CUST-01091,Female,29,42,Month-to-month,Fiber optic,Electronic check,No,Yes,35.96,Yes,431.52,25-48 Months
CUST-01092,Male,69,21,Month-to-month,DSL,Electronic check,No,No,63.49,Yes,761.88,13-24 Months
CUST-01093,Female,27,4,Two year,DSL,Mailed check,Yes,No,99.01,No,1188.12,0-6 Months
CUST-01094,Male,42,70,Month-to-month,Fiber optic,Electronic check,No,No,98.94,Yes,1187.28,49-72 Months
CUST-01095,Male,34,52,Month-to-month,DSL,Electronic check,No,Yes,95.41,Yes,1144.92,49-72 Months
CUST-01096,Male,52,45,One year,DSL,Electronic check,Yes,No,100.58,No,1206.96,25-48 Months
CUST-01097,Female,54,56,One year,Fiber optic,Electronic check,No,Yes,61.57,No,738.84,49-72 Months
CUST-01098,Female,66,49,One year,DSL,Electronic check,No,Yes,24.25,Yes,291.0,49-72 Months
CUST-01099,Male,59,10,Month-to-month,Fiber optic,Electronic check,No,Yes,64.75,Yes,777.0,7-12 Months
CUST-01100,Male,31,33,Month-to-month,DSL,Mailed check,No,Yes,89.81,Yes,1077.72,25-48 Months
CUST-01101,Male,28,64,Month-to-month,DSL,Credit card,No,Yes,94.38,Yes,1132.56,49-72 Months
CUST-01102,Male,64,21,Month-to-month,Fiber optic,Electronic check,No,No,57.26,Yes,687.12,13-24 Months
CUST-01103,Female,43,70,Month-to-month,Fiber optic,Electronic check,No,Yes,44.9,No,538.8,49-72 Months
CUST-01104,Male,23,5,Two year,Fiber optic,Bank transfer,No,Yes,47.68,No,572.16,0-6 Months
CUST-01105,Male,61,24,One year,Fiber optic,Mailed check,No,Yes,56.78,No,681.36,13-24 Months
CUST-01106,Male,52,26,Month-to-month,DSL,Electronic check,Yes,Yes,20.0,No,240.0,25-48 Months
CUST-01107,Male,19,45,Month-to-month,Fiber optic,Bank transfer,No,Yes,57.24,No,686.88,25-48 Months
CUST-01108,Female,59,13,One year,No internet,Bank transfer,No,No,73.34,Yes,880.08,13-24 Months
CUST-01109,Female,50,17,Month-to-month,Fiber optic,Credit card,No,Yes,69.26,Yes,831.12,13-24 Months
CUST-01110,Male,50,48,Month-to-month,Fiber optic,Credit card,No,No,62.75,No,753.0,25-48 Months
CUST-01111,Female,63,21,Month-to-month,No internet,Bank transfer,No,Yes,52.7,No,632.4,13-24 Months
CUST-01112,Male,44,64,One year,DSL,Bank transfer,No,Yes,55.96,No,671.52,49-72 Months
CUST-01113,Male,42,63,One year,DSL,Mailed check,No,Yes,56.46,No,677.52,49-72 Months
CUST-01114,Male,50,22,Month-to-month,DSL,Credit card,No,Yes,91.75,No,1101.0,13-24 Months
CUST-01115,Male,28,41,Month-to-month,No internet,Mailed check,No,No,71.97,No,863.64,25-48 Months
CUST-01116,Male,26,24,One year,Fiber optic,Electronic check,No,No,160.0,No,1920.0,13-24 Months
CUST-01117,Female,62,25,One year,Fiber optic,Electronic check,No,Yes,62.69,No,752.28,25-48 Months
CUST-01118,Female,29,49,One year,No internet,Bank transfer,No,Yes,84.26,No,1011.12,49-72 Months
CUST-01119,Female,44,22,Month-to-month,Fiber optic,Mailed check,No,No,63.32,Yes,759.84,13-24 Months
CUST-01120,Male,32,11,One year,DSL,Credit card,No,Yes,62.64,No,751.68,7-12 Months
CUST-01121,Male,30,19,Two year,DSL,Electronic check,Yes,No,115.75,No,1389.0,13-24 Months
CUST-01122,Male,49,67,One year,DSL,Credit card,Yes,Yes,99.93,No,1199.16,49-72 Months
CUST-01123,Male,60,19,Month-to-month,DSL,Electronic check,No,Yes,22.87,No,274.44,13-24 Months
CUST-01124,Male,41,27,One year,No internet,Bank transfer,No,Yes,43.37,No,520.44,25-48 Months
CUST-01125,Female,25,46,Month-to-month,Fiber optic,Mailed check,No,Yes,68.19,Yes,818.28,25-48 Months
CUST-01126,Female,30,8,Month-to-month,DSL,Electronic check,No,Yes,57.52,No,690.24,7-12 Months
CUST-01127,Female,26,20,Month-to-month,DSL,Mailed check,Yes,Yes,29.77,No,357.24,13-24 Months
CUST-01128,Female,64,13,Two year,Fiber optic,Electronic check,Yes,No,75.24,No,902.88,13-24 Months
CUST-01129,Female,34,67,Month-to-month,No internet,Electronic check,No,Yes,20.0,Yes,240.0,49-72 Months
CUST-01130,Female,37,68,Two year,DSL,Credit card,Yes,No,75.55,No,906.6,49-72 Months
CUST-01131,Male,21,55,Month-to-month,Fiber optic,Electronic check,No,Yes,92.44,Yes,1109.28,49-72 Months
CUST-01132,Female,41,18,Month-to-month,DSL,Bank transfer,No,Yes,96.44,Yes,1157.28,13-24 Months
CUST-01133,Female,66,45,Month-to-month,No internet,Bank transfer,No,Yes,67.96,No,815.52,25-48 Months
CUST-01134,Female,39,48,One year,Fiber optic,Electronic check,Yes,No,114.3,Yes,1371.6,25-48 Months
CUST-01135,Female,52,63,Month-to-month,DSL,Credit card,No,No,81.29,No,975.48,49-72 Months
CUST-01136,Male,27,12,Month-to-month,Fiber optic,Bank transfer,No,No,95.68,No,1148.16,7-12 Months
CUST-01137,Female,25,54,Month-to-month,Fiber optic,Credit card,No,No,51.38,Yes,616.56,49-72 Months
CUST-01138,Male,56,14,Month-to-month,Fiber optic,Credit card,No,Yes,114.61,No,1375.32,13-24 Months
CUST-01139,Female,21,41,Month-to-month,DSL,Bank transfer,No,Yes,71.92,Yes,863.04,25-48 Months
CUST-01140,Female,41,64,Month-to-month,Fiber optic,Credit card,No,Yes,116.15,No,1393.8,49-72 Months
CUST-01141,Female,34,5,Month-to-month,Fiber optic,Electronic check,Yes,No,110.03,Yes,1320.36,0-6 Months
CUST-01142,Male,18,11,Two year,DSL,Electronic check,No,Yes,79.21,No,950.52,7-12 Months
CUST-01143,Female,46,59,Month-to-month,Fiber optic,Bank transfer,No,No,83.36,Yes,1000.32,49-72 Months
CUST-01144,Female,69,2,Month-to-month,Fiber optic,Electronic check,Yes,No,66.96,Yes,803.52,0-6 Months
CUST-01145,Male,21,50,Month-to-month,Fiber optic,Bank transfer,No,Yes,49.06,No,588.72,49-72 Months
CUST-01146,Male,61,37,Month-to-month,DSL,Mailed check,No,Yes,88.67,Yes,1064.04,25-48 Months
CUST-01147,Female,46,25,One year,DSL,Electronic check,No,Yes,87.23,No,1046.76,25-48 Months
CUST-01148,Female,56,63,Month-to-month,DSL,Credit card,No,Yes,26.68,No,320.16,49-72 Months
CUST-01149,Female,23,62,Month-to-month,Fiber optic,Electronic check,Yes,Yes,69.68,Yes,836.16,49-72 Months
CUST-01150,Female,64,24,One year,DSL,Electronic check,No,Yes,96.3,Yes,1155.6,13-24 Months
CUST-01151,Male,18,1,Month-to-month,DSL,Bank transfer,Yes,No,113.04,No,1356.48,0-6 Months
CUST-01152,Female,66,10,Two year,Fiber optic,Bank transfer,No,No,92.31,No,1107.72,7-12 Months
CUST-01153,Male,52,8,Two year,Fiber optic,Credit card,No,Yes,29.52,Yes,354.24,7-12 Months
CUST-01154,Female,35,71,Month-to-month,Fiber optic,Electronic check,No,Yes,42.48,No,509.76,49-72 Months
CUST-01155,Male,18,43,Month-to-month,Fiber optic,Credit card,No,No,62.31,No,747.72,25-48 Months
CUST-01156,Female,50,49,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,111.17,No,1334.04,49-72 Months
CUST-01157,Male,22,17,Month-to-month,No internet,Credit card,No,No,55.0,No,660.0,13-24 Months
CUST-01158,Female,50,62,Month-to-month,DSL,Electronic check,No,Yes,101.64,Yes,1219.68,49-72 Months
CUST-01159,Male,58,53,One year,DSL,Mailed check,No,No,54.55,No,654.6,49-72 Months
CUST-01160,Male,32,55,Month-to-month,Fiber optic,Mailed check,No,No,86.91,No,1042.92,49-72 Months
CUST-01161,Female,30,34,Month-to-month,DSL,Bank transfer,No,No,45.68,No,548.16,25-48 Months
